"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"OperatingSystem";"GraphicAdapter";"OtherEquipment";"WarrantyExpirationDate";"InstallDate";"Note"
"14295002388";"110269";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG145FTF2";"";"";;"2018-06-21";"2018-06-21";
"14295002389";"115342";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG233FB4F";"";"";;"2018-06-21";"2018-06-21";
"14295002390";"133940";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG145FTJD";"";"";;"2018-06-21";"2018-06-21";
"14295002391";"106433";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8100";"";"Desktop";"";"BRG104F44F";"";"";;"2018-06-21";"2018-06-21";
"14295002392";"133932";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002393";"133944";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002394";"110835";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F1WK";"";"";;"2018-06-21";"2018-06-21";
"14295002395";"110767";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG235F73P";"";"";;"2018-06-21";"2018-06-21";
"14295002396";"110840";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F23Q";"";"";;"2018-06-21";"2018-06-21";
"14295002397";"133941";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F1XX";"";"";;"2018-06-21";"2018-06-21";
"14295002398";"110854";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F23X";"";"";;"2018-06-21";"2018-06-21";
"14295002399";"115455";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F1YX";"";"";;"2018-06-21";"2018-06-21";
"14295002400";"110846";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F217";"";"";;"2018-06-21";"2018-06-21";
"14295002401";"110892";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F1MV";"";"";;"2018-06-21";"2018-06-21";
"14295002402";"110832";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F23Z";"";"";;"2018-06-21";"2018-06-21";
"14295002403";"133937";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG302FDW5";"";"";;"2018-06-21";"2018-06-21";
"14295002404";"133936";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002405";"133942";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG337F4G5";"";"";;"2018-06-21";"2018-06-21";
"14295002406";"112907";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F1X7";"";"";;"2018-06-21";"2018-06-21";
"14295002407";"133945";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG337F458";"";"";;"2018-06-21";"2018-06-21";
"14295002408";"113349";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG339F3CP";"";"";;"2018-06-21";"2018-06-21";
"14295002409";"115518";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002410";"113256";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG339F3CT";"";"";;"2018-06-21";"2018-06-21";
"14295002411";"133946";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002412";"113355";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG337F4D2";"";"";;"2018-06-21";"2018-06-21";
"14295002413";"111755";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG230F0VG";"";"";;"2018-06-21";"2018-06-21";
"14295002414";"133947";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG337F49G";"";"";;"2018-06-21";"2018-06-21";
"14295002415";"133929";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002416";"133948";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002417";"133949";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002418";"134186";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002419";"133952";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002420";"133953";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002421";"109763";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG214FHT0";"";"";;"2018-06-21";"2018-06-21";
"14295002422";"133955";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG138G0T7";"";"";;"2018-06-21";"2018-06-21";
"14295002423";"112771";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG317F4Z7";"";"";;"2018-06-21";"2018-06-21";
"14295002424";"133956";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002425";"133957";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4300";"";"Desktop";"";"BRG250FXXQ";"";"";;"2018-06-21";"2018-06-21";
"14295002426";"133959";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4300";"";"Desktop";"";"BRG250G11D";"";"";;"2018-06-21";"2018-06-21";
"14295002427";"113258";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG337F4G4";"";"";;"2018-06-21";"2018-06-21";
"14295002428";"113346";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG341F4H4";"";"";;"2018-06-21";"2018-06-21";
"14295002429";"133960";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4300";"";"Desktop";"";"BRG250G0FY";"";"";;"2018-06-21";"2018-06-21";
"14295002430";"115542";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4300";"";"Desktop";"";"BRG250G0R7";"";"";;"2018-06-21";"2018-06-21";
"14295002431";"133961";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG339F3D4";"";"";;"2018-06-21";"2018-06-21";
"14295002432";"113246";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG337F46T";"";"";;"2018-06-21";"2018-06-21";
"14295002433";"133962";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4300";"";"Desktop";"";"BRG250G0Q0";"";"";;"2018-06-21";"2018-06-21";
"14295002434";"115349";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG339F3CS";"";"";;"2018-06-21";"2018-06-21";
"14295002435";"115375";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4300";"";"Desktop";"";"BRG138G0ZG";"";"";;"2018-06-21";"2018-06-21";
"14295002436";"133963";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002437";"133966";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002438";"110237";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG145FTDM";"";"";;"2018-06-21";"2018-06-21";
"14295002439";"113255";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG337F4C8";"";"";;"2018-06-21";"2018-06-21";
"14295002440";"133967";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ508LYGK";"";"";;"2018-06-21";"2018-06-21";
"14295002441";"133968";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F23M";"";"";;"2018-06-21";"2018-06-21";
"14295002442";"133969";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG145FTHH";"";"";;"2018-06-21";"2018-06-21";
"14295002443";"112933";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG335F227";"";"";;"2018-06-21";"2018-06-21";
"14295002444";"113358";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG337F4GG";"";"";;"2018-06-21";"2018-06-21";
"14295002445";"115290";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG145FTFR";"";"";;"2018-06-21";"2018-06-21";
"14295002446";"134165";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"estoque@callink.com.br";"BRG205F6KT";"";"";;"2018-06-21";"2018-06-21";
"14295002447";"110249";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"estoque@callink.com.br";"BRG145FTDP";"";"";;"2018-06-21";"2018-06-21";
"14295002448";"110250";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"estoque@callink.com.br";"BRG145FTGX";"";"";;"2018-06-21";"2018-06-21";
"14295002449";"110242";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG205F6LH";"";"";;"2018-06-21";"2018-06-21";
"14295002450";"133970";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG145FTFJ";"";"";;"2018-06-21";"2018-06-21";
"14295002451";"133975";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002452";"133979";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002453";"110251";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG145FTDR";"";"";;"2018-06-21";"2018-06-21";
"14295002454";"134164";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG145FTGL";"";"";;"2018-06-21";"2018-06-21";
"14295002455";"113252";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG337F47V";"";"";;"2018-06-21";"2018-06-21";
"14295002456";"133982";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8100";"";"Desktop";"";"BRG109FBGR";"";"";;"2018-06-21";"2018-06-21";
"14295002457";"133983";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG145FT9X";"";"";;"2018-06-21";"2018-06-21";
"14295002458";"115288";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002459";"121008";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"estoque@callink.com.br";"BRJ4374DC4";"";"";;"2018-06-21";"2018-06-21";
"14295002460";"127760";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"estoque@callink.com.br";"BRJ62157DP";"";"";;"2018-06-21";"2018-06-21";
"14295002461";"127710";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"estoque@callink.com.br";"BRJ62156WS";"";"";;"2018-06-21";"2018-06-21";
"14295002462";"133989";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ632788G";"";"";;"2018-06-21";"2018-06-21";
"14295002463";"133991";"Estoque";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"estoque@callink.com.br";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002464";"109806";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG215FKCM";"";"";;"2018-06-21";"2018-06-21";
"14295002465";"134007";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ63278N7";"";"";;"2018-06-21";"2018-06-21";
"14295002466";"134006";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"estoque@callink.com.br";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002467";"134004";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"estoque@callink.com.br";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002468";"128384";"Production";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"";"BRJ6347LLB";"";"";;"2018-06-21";"2018-06-21";
"14295002469";"134002";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002470";"134000";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002471";"133999";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"estoque@callink.com.br";"S/N";"";"";;"2018-06-21";"2018-06-21";
"14295002472";"128517";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PTM";"";"";;"2018-06-22";"2018-06-22";
"14295002473";"133996";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-22";"2018-06-22";
"14295002474";"115098";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG204F46B";"";"";;"2018-06-22";"2018-06-22";
"14295002475";"114305";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-22";"2018-06-22";
"14295002476";"133992";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG215FKGP";"";"";;"2018-06-22";"2018-06-22";
"14295002477";"115071";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG138G0SC";"";"";;"2018-06-22";"2018-06-22";
"14295002478";"134017";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"estoque@callink.com.br";"BRG215FKD6";"";"";;"2018-06-22";"2018-06-22";
"14295002479";"134028";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-22";"2018-06-22";
"14295002480";"134027";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-22";"2018-06-22";
"14295002481";"134025";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"estoque@callink.com.br";"S/N";"";"";;"2018-06-22";"2018-06-22";
"14295002482";"134020";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"estoque@callink.com.br";"S/N";"";"";;"2018-06-22";"2018-06-22";
"14295002483";"113266";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG339F3F4";"";"";;"2018-06-23";"2018-06-23";
"14295002484";"113262";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"estoque@callink.com.br";"BRG337F46Z";"";"";;"2018-06-23";"2018-06-23";
"14295002485";"134043";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"estoque@callink.com.br";"BRG335F1W6";"";"";;"2018-06-23";"2018-06-23";
"14295002486";"134046";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 8000";"";"Desktop";"estoque@callink.com.br";"BRG216FH18";"";"";;"2018-06-23";"2018-06-23";
"14295002487";"110240";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG205F6QM";"";"";;"2018-06-23";"2018-06-23";
"14295002488";"110319";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG145FTCS";"";"";;"2018-06-23";"2018-06-23";
"14295002489";"134035";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG230F0YZ";"";"";;"2018-06-23";"2018-06-23";
"14295002490";"134038";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8200";"";"Desktop";"";"BRG225F8BB";"";"";;"2018-06-23";"2018-06-23";
"14295002491";"106329";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8100";"";"Desktop";"";"BRG104F44L";"";"";;"2018-06-23";"2018-06-23";
"14295002492";"106842";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8100";"";"Desktop";"";"BRG107FW5S";"";"";;"2018-06-23";"2018-06-23";
"14295002493";"106962";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8100";"";"Desktop";"";"BRG104F2Y5";"";"";;"2018-06-23";"2018-06-23";
"14295002494";"134041";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"";"";"BRG233FB08";"";"";;"2018-06-23";"2018-06-23";
"14295002495";"113241";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"BRG337F45Z";"";"";;"2018-06-23";"2018-06-23";
"14295002496";"115256";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8100";"";"Desktop";"";"BRG109FBB1";"";"";;"2018-06-23";"2018-06-23";
"14295002497";"115720";"Production";"Equipamento Usado - em bom estado";"HP";"800 G1";"";"Desktop";"";"BRJ4341T89";"";"";;"2018-06-23";"2018-06-23";
"14295002498";"115711";"Production";"Equipamento Usado - em bom estado";"HP";"800 G1";"";"Desktop";"";"BRJ43744C5";"";"";;"2018-06-23";"2018-06-23";
"14295002499";"115724";"Production";"Equipamento Usado - em bom estado";"HP";"800 G1";"";"Desktop";"";"BRJ4341THN";"";"";;"2018-06-23";"2018-06-23";
"14295002500";"115703";"Production";"Equipamento Usado - em bom estado";"HP";"800 G1";"";"Desktop";"";"BRJ4341TK7";"";"";;"2018-06-23";"2018-06-23";
"14295002501";"135643";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-25";"2018-06-25";
"14295002502";"130636";"Production";"Equipamento Usado - em bom estado";"HP";"PRODESK 400 G4";"";"Desktop";"";"BRJ738JM26";"";"";;"2018-06-25";"2018-06-25";
"14295002503";"135622";"Production";"Equipamento Usado - em bom estado";"HP";"DC 5800";"";"Desktop";"";"BRG947F5B8";"";"";;"2018-06-25";"2018-06-25";
"14295002504";"135629";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-25";"2018-06-25";
"14295002505";"106986";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8100";"";"Desktop";"";"BRG104F2VV";"";"";;"2018-06-25";"2018-06-25";
"14295002506";"135637";"Production";"Equipamento Usado - em bom estado";"HP";"DC5800";"";"Desktop";"";"BRG946FW7R";"";"";;"2018-06-25";"2018-06-25";
"14295002507";"135639";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-25";"2018-06-25";
"14295002508";"135630";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG118FR26";"";"";;"2018-06-25";"2018-06-25";
"14295002509";"135624";"Production";"Equipamento Usado - em bom estado";"HP";"DC5800";"";"Desktop";"";"S/N";"";"";;"2018-06-25";"2018-06-25";
"14295002510";"135625";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG119FQ6P";"";"";;"2018-06-25";"2018-06-25";
"14295002511";"135628";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8000";"";"Desktop";"";"BRG215FPS1";"";"";;"2018-06-25";"2018-06-25";
"14295002512";"135631";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"S/N";"";"";;"2018-06-25";"2018-06-25";
"14295002513";"135635";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG119FZ7T";"";"";;"2018-06-25";"2018-06-25";
"14295002514";"135640";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-25";"2018-06-25";
"14295002515";"135627";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-26";"2018-06-26";
"14295002516";"135634";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG207FN86";"";"";;"2018-06-26";"2018-06-26";
"14295002517";"111031";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-26";"2018-06-26";
"14295002518";"115192";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG215FKJ5";"";"";;"2018-06-26";"2018-06-26";
"14295002519";"135626";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-06-26";"2018-06-26";
"14295002520";"135641";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG215FKDK";"";"";;"2018-06-26";"2018-06-26";
